id,name,startDateTime,endDateTime,gameTypeId,gameType,isLive,isCompleted,isDuckworthLewis,matchDay,numberOfDays,resultText,resultTypeId,resultType,gameStatusId,gameStatus,tossResult,tossDecision,ticketUrl,isWomensMatch,oversRemaining,channels,innings,isInProgress,totalOvers,streamCount,legacyFixtureId,year,competition_id,competition_name,competition_legacyCompetitionId,homeTeam_id,homeTeam_name,homeTeam_shortName,awayTeam_id,awayTeam_name,awayTeam_shortName,venue_id,venue_name,venue_latitude,venue_longitude,venue_location,venue_state
5680,3rd Test,2019-10-19T04:00:00Z,2019-10-22T04:45:12Z,1,Test,False,True,False,4.0,5.0,India win by an innings and 202 runs,HomeWin,Home Win,Result,Result,India won the toss and elected to bat.,Bat,,False,0.0,"[{'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3391, 'fixtureId': 5680, 'inningNumber': 1, 'battingTeamId': 3, 'bowlingTeamId': 21, 'isDeclared': True, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 10, 'legByesRuns': 6, 'noBalls': 1, 'penalties': 0, 'totalExtras': 17, 'wideBalls': 0, 'oversBowled': '116.3', 'runsScored': 497, 'numberOfWicketsFallen': 9, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3422, 'fixtureId': 5680, 'inningNumber': 2, 'battingTeamId': 21, 'bowlingTeamId': 3, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 162, 'overnightWickets': 10, 'byesRuns': 8, 'legByesRuns': 3, 'noBalls': 1, 'penalties': 0, 'totalExtras': 12, 'wideBalls': 0, 'oversBowled': '56.2', 'runsScored': 162, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}, {'id': 3432, 'fixtureId': 5680, 'inningNumber': 3, 'battingTeamId': 21, 'bowlingTeamId': 3, 'isDeclared': False, 'isFollowOn': True, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 5, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 6, 'wideBalls': 0, 'oversBowled': '48.0', 'runsScored': 133, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,46115,2019,751,Freedom Trophy 2019,2375,3.0,India Men,IND,21.0,South Africa Men,SA,291.0,"JSCA International Stadium Complex, Ranchi",,,,
5738,Match 4,2019-10-19T08:10:00Z,2019-10-19T10:55:20Z,6,T20 Domestic,False,True,False,1.0,1.0,Brisbane Heat Women win by 92 runs,AwayWin,Away Win,Result,Result,Brisbane Heat Women won the toss and elected to bat.,Bat,https://premier.ticketek.com.au/shows/show.aspx?sh=SIXERNTH19,True,,"[{'id': 50, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/abc-sport.png', 'channelName': 'ABC Sport', 'channelURL': 'http://www.abc.net.au/sport/cricket/', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}, {'id': 74, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/7mate.png', 'channelName': '7Mate', 'channelURL': 'https://www.freeview.com.au/tv-guide/', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 3397, 'fixtureId': 5738, 'inningNumber': 1, 'battingTeamId': 100, 'bowlingTeamId': 98, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 3, 'noBalls': 1, 'penalties': 0, 'totalExtras': 13, 'wideBalls': 9, 'oversBowled': '20.0', 'runsScored': 165, 'currentRunRate': 8.25, 'numberOfWicketsFallen': 6, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3398, 'fixtureId': 5738, 'inningNumber': 2, 'battingTeamId': 98, 'bowlingTeamId': 100, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 3, 'wideBalls': 3, 'oversBowled': '14.4', 'runsScored': 73, 'requiredRunRate': 17.44, 'currentRunRate': 4.98, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,46139,2019,772,WBBL|05,2383,98.0,Sydney Sixers Women,SIX,100.0,Brisbane Heat Women,HEA,70.0,North Sydney Oval,-33.8319,151.2093,Sydney,NSW
5739,Match 6,2019-10-20T03:00:00Z,2019-10-20T06:00:00Z,6,T20 Domestic,False,True,False,1.0,1.0,Hobart Hurricanes Women win by 5 wickets,AwayWin,Away Win,Result,Result,Hobart Hurricanes Women won the toss and elected to bowl.,Field,,True,,"[{'channelConstantId': 1, 'id': 48, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/cricket-network.png', 'channelName': 'Cricket Network', 'channelURL': 'http://www.cricket.com.au/video', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 50, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/abc-sport.png', 'channelName': 'ABC Sport', 'channelURL': 'http://www.abc.net.au/sport/cricket/', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3410, 'fixtureId': 5739, 'inningNumber': 1, 'battingTeamId': 97, 'bowlingTeamId': 96, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 4, 'legByesRuns': 5, 'noBalls': 2, 'penalties': 0, 'totalExtras': 18, 'wideBalls': 7, 'oversBowled': '20.0', 'runsScored': 136, 'currentRunRate': 6.8, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3413, 'fixtureId': 5739, 'inningNumber': 2, 'battingTeamId': 96, 'bowlingTeamId': 97, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 4, 'wideBalls': 1, 'oversBowled': '18.3', 'runsScored': 137, 'currentRunRate': 7.41, 'numberOfWicketsFallen': 5, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,46141,2019,772,WBBL|05,2383,97.0,Melbourne Stars Women,STA,96.0,Hobart Hurricanes Women,HUR,4.0,MCG,-37.8199,144.9836,Melbourne,VIC
5740,Match 7,2019-10-20T03:00:00Z,2019-10-20T05:54:56Z,6,T20 Domestic,False,True,False,1.0,1.0,Sydney Thunder Women win by 7 wickets,HomeWin,Home Win,Result,Result,Brisbane Heat Women won the toss and elected to bat.,Bat,https://premier.ticketek.com.au/shows/show.aspx?sh=THUNDNSO19,True,,"[{'id': 43, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/channel-seven.png', 'channelName': 'Channel Seven', 'channelURL': 'https://www.freeview.com.au/tv-guide/', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 50, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/abc-sport.png', 'channelName': 'ABC Sport', 'channelURL': 'http://www.abc.net.au/sport/cricket/', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3409, 'fixtureId': 5740, 'inningNumber': 1, 'battingTeamId': 100, 'bowlingTeamId': 102, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 4, 'noBalls': 0, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 3, 'oversBowled': '20.0', 'runsScored': 150, 'currentRunRate': 7.5, 'numberOfWicketsFallen': 9, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3414, 'fixtureId': 5740, 'inningNumber': 2, 'battingTeamId': 102, 'bowlingTeamId': 100, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 4, 'oversBowled': '18.5', 'runsScored': 153, 'currentRunRate': 8.12, 'numberOfWicketsFallen': 3, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,46142,2019,772,WBBL|05,2383,102.0,Sydney Thunder Women,THU,100.0,Brisbane Heat Women,HEA,70.0,North Sydney Oval,-33.8319,151.2093,Sydney,NSW
6441,Match 5,2019-10-20T03:30:00Z,2019-10-20T06:21:12Z,6,T20 Domestic,False,True,False,1.0,1.0,Melbourne Renegades Women win by 5 wickets,AwayWin,Away Win,Result,Result,Adelaide Strikers Women won the toss and elected to bat.,Bat,,False,,"[{'channelConstantId': 1, 'id': 48, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/cricket-network.png', 'channelName': 'Cricket Network', 'channelURL': 'http://www.cricket.com.au/video', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3412, 'fixtureId': 6441, 'inningNumber': 1, 'battingTeamId': 99, 'bowlingTeamId': 101, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 4, 'wideBalls': 3, 'oversBowled': '20.0', 'runsScored': 152, 'currentRunRate': 7.6, 'numberOfWicketsFallen': 5, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3415, 'fixtureId': 6441, 'inningNumber': 2, 'battingTeamId': 101, 'bowlingTeamId': 99, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 3, 'wideBalls': 0, 'oversBowled': '19.0', 'runsScored': 154, 'currentRunRate': 8.11, 'numberOfWicketsFallen': 5, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,46140,2019,772,WBBL|05,2383,99.0,Adelaide Strikers Women,STR,101.0,Melbourne Renegades Women,REN,199.0,Karen Rolton Oval,-34.9226,138.5853,Adelaide,SA
6075,Match 13,2019-10-22T23:00:00Z,2019-10-23T05:50:11Z,5,One Day Domestic,False,True,False,1.0,1.0,Tasmania win by 6 wickets,AwayWin,Away Win,Result,Result,Tasmania won the toss and elected to bowl.,Field,,False,,"[{'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3447, 'fixtureId': 6075, 'inningNumber': 1, 'battingTeamId': 674, 'bowlingTeamId': 85, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 11, 'noBalls': 2, 'penalties': 0, 'totalExtras': 14, 'wideBalls': 1, 'oversBowled': '43.1', 'runsScored': 237, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3450, 'fixtureId': 6075, 'inningNumber': 2, 'battingTeamId': 85, 'bowlingTeamId': 674, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 1, 'penalties': 0, 'totalExtras': 4, 'wideBalls': 2, 'oversBowled': '45.1', 'runsScored': 239, 'numberOfWicketsFallen': 4, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,46400,2019,823,Marsh One-Day Cup 2019,2406,674.0,NSW Men,NSW,85.0,Tasmanian Tigers Men,TAS,70.0,North Sydney Oval,-33.8319,151.2093,Sydney,NSW
6076,Match 15,2019-10-23T00:00:00Z,2019-10-23T07:42:19Z,5,One Day Domestic,False,True,False,1.0,1.0,South Australia win by 3 wickets,AwayWin,Away Win,Result,Result,South Australia won the toss and elected to bowl.,Field,,False,,"[{'channelConstantId': 1, 'id': 48, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/cricket-network.png', 'channelName': 'Cricket Network', 'channelURL': 'http://www.cricket.com.au/video', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3448, 'fixtureId': 6076, 'inningNumber': 1, 'battingTeamId': 673, 'bowlingTeamId': 345, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 4, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 16, 'wideBalls': 9, 'oversBowled': '50.0', 'runsScored': 295, 'numberOfWicketsFallen': 9, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3452, 'fixtureId': 6076, 'inningNumber': 2, 'battingTeamId': 345, 'bowlingTeamId': 673, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 9, 'noBalls': 1, 'penalties': 0, 'totalExtras': 13, 'wideBalls': 3, 'oversBowled': '49.4', 'runsScored': 296, 'numberOfWicketsFallen': 7, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,46402,2019,823,Marsh One-Day Cup 2019,2406,,,,,,,37.0,The Gabba,-27.4857,153.0381,Brisbane,QLD
5742,Match 8,2019-10-23T02:00:00Z,2019-10-23T05:08:22Z,6,T20 Domestic,False,True,False,1.0,1.0,Melbourne Renegades Women win by 4 wickets,HomeWin,Home Win,Result,Result,Melbourne Renegades Women won the toss and elected to bowl.,Field,,True,,"[{'channelConstantId': 1, 'id': 48, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/cricket-network.png', 'channelName': 'Cricket Network', 'channelURL': 'http://www.cricket.com.au/video', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 50, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/abc-sport.png', 'channelName': 'ABC Sport', 'channelURL': 'http://www.abc.net.au/sport/cricket/', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3449, 'fixtureId': 5742, 'inningNumber': 1, 'battingTeamId': 95, 'bowlingTeamId': 101, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 4, 'oversBowled': '20.0', 'runsScored': 132, 'currentRunRate': 6.6, 'numberOfWicketsFallen': 5, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3451, 'fixtureId': 5742, 'inningNumber': 2, 'battingTeamId': 101, 'bowlingTeamId': 95, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 4, 'oversBowled': '19.1', 'runsScored': 133, 'currentRunRate': 6.94, 'numberOfWicketsFallen': 6, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,46143,2019,772,WBBL|05,2383,101.0,Melbourne Renegades Women,REN,95.0,Perth Scorchers Women,SCO,4.0,MCG,-37.8199,144.9836,Melbourne,VIC
6077,Match 14,2019-10-23T06:20:00Z,2019-10-24T02:45:09Z,5,One Day Domestic,False,True,True,1.0,1.0,Western Australia win by 9 runs (DLS Method),HomeWin,Home Win,Result,Result,Western Australia won the toss and elected to bat.,Bat,,False,,"[{'channelConstantId': 1, 'id': 48, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/cricket-network.png', 'channelName': 'Cricket Network', 'channelURL': 'http://www.cricket.com.au/video', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3455, 'fixtureId': 6077, 'inningNumber': 1, 'battingTeamId': 83, 'bowlingTeamId': 82, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 31, 'wideBalls': 28, 'oversBowled': '42.0', 'runsScored': 281, 'numberOfWicketsFallen': 9, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3460, 'fixtureId': 6077, 'inningNumber': 2, 'battingTeamId': 82, 'bowlingTeamId': 83, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 3, 'legByesRuns': 1, 'noBalls': 1, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 3, 'oversBowled': '20.0', 'runsScored': 165, 'numberOfWicketsFallen': 8, 'day': 0, 'duckworthLewisOvers': '20', 'duckworthLewisTarget': 175}]",False,,0,46401,2019,823,Marsh One-Day Cup 2019,2406,83.0,Western Australia Men,WA,82.0,Victoria Men,VIC,74.0,WACA Ground,-31.9597,115.8795,Perth,WA
5467,T20 Match,2019-10-24T08:10:00Z,2019-10-26T06:26:30Z,9,Non Accredited T20,False,True,False,1.0,1.0,Prime Minister's XI win by 1 wicket,HomeWin,Home Win,Result,Result,Sri Lanka won the toss and elected to bat.,Bat,https://premier.ticketek.com.au/shows/show.aspx?sh=T20PMSXI19,False,,"[{'id': 50, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/abc-sport.png', 'channelName': 'ABC Sport', 'channelURL': 'http://www.abc.net.au/sport/cricket/', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 3469, 'fixtureId': 5467, 'inningNumber': 1, 'battingTeamId': 9, 'bowlingTeamId': 78, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 4, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 1, 'oversBowled': '20.0', 'runsScored': 131, 'numberOfWicketsFallen': 8, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 3470, 'fixtureId': 5467, 'inningNumber': 2, 'battingTeamId': 78, 'bowlingTeamId': 9, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 4, 'oversBowled': '19.5', 'runsScored': 132, 'numberOfWicketsFallen': 9, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,45989,2019,719,Prime Minister's XI v Sri Lanka 2019,2354,78.0,Prime Minister's XI,PXI,9.0,Sri Lanka Men,SL,36.0,Manuka Oval,-35.3179,149.1347,Canberra,ACT
