CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
164,1575,8,T20 (N),Post,2025-01-28,28 Jan 2025,India vs England,19:00,13:30 GMT,2025-01-28,3,England,1,India,ENG,IND,40,Niranjan Shah Stadium,England Won by 26  Runs ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,0,171/9 (20.0 Ov),145/9 (20.0 Ov),,2025-01-28 19:00:00,Rajkot,,,,,,,,558,261,42,86,1,India,,,,,3,England,Asia/Kolkata,28 Jan 2025,23:59,20,0,T20,3,,England Tour Of India T20 Series 2025,Ananthapadmanabhan N,Rohan Pandit,Nitin Menon,England Won by 26  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,4,3,1,0,133.33,https://scores.bcci.tv/matchcentre/playerimages/5KzCQlq5Ac1737441730520.png,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,1,2,0,0,50.0,https://scores.bcci.tv/matchcentre/playerimages/AH0vQ2dULy1737441633140.png,2022-100mb00000001221-4f6c287ef9fa11,Brydon Carse,4.0,28,0,2,7.0,12.0,https://scores.bcci.tv/matchcentre/playerimages/RmGonqlkpK17374612621221.png,,,,2,171/9 (20.0 Overs),171,9,20.0,8.55,145/9 (20.0 Overs),145,9,20.0,7.25,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,3rd  T20I,,,3,145,0,0,Varun Chakaravarthy,,140,1,2,5,24,https://scores.bcci.tv/matchcentre/playerimages/AH0vQ2dULy1737441633140.png,,18:29 GMT,2025-01-28,,,
164,1576,8,T20 (N),UpComing,2025-01-31,31 Jan 2025,India vs England,19:00,13:30 GMT,2025-01-31,1,India,3,England,IND,ENG,39,Maharashtra Cricket Association Stadium,,,,,0,,,,2025-01-31 19:00:00,Pune,,,,,,,,0,0,0,0,1,India,,,,,3,England,Asia/Kolkata,31 Jan 2025,23:59,20,0,T20,4,,England Tour Of India T20 Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,4th  T20I,,,4,,,,,,,-,-,-,-,-,,18:29 GMT,2025-01-31,,,
164,1577,8,T20 (N),UpComing,2025-02-02,2 Feb 2025,India vs England,19:00,13:30 GMT,2025-02-02,1,India,3,England,IND,ENG,21,Wankhede Stadium,,,,,0,,,,2025-02-02 19:00:00,Mumbai,,,,,,,,0,0,0,0,1,India,,,,,3,England,Asia/Kolkata,2 Feb 2025,23:59,20,0,T20,5,,England Tour Of India T20 Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5th  T20I,,,5,,,,,,,-,-,-,-,-,,18:29 GMT,2025-02-02,,,
165,1578,1,One Day D/N,UpComing,2025-02-06,6 Feb 2025,India vs England,13:30,08:00 GMT,2025-02-06,1,India,3,England,IND,ENG,14,Vidarbha Cricket Association Stadium,,,,,0,,,,2025-02-06 13:30:00,Nagpur,,,,,,,,0,0,0,0,1,India,,,,,3,England,Asia/Kolkata,6 Feb 2025,23:59,50,0,ODI,1,Men,England Tour Of India Odi Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1st ODI,,,1,,,,,,,-,-,-,-,-,,18:29 GMT,2025-02-06,"{'date': '2025-02-06 08:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1738809000.0,10:00 AM
165,1579,1,One Day D/N,UpComing,2025-02-09,9 Feb 2025,India vs England,13:30,08:00 GMT,2025-02-09,1,India,3,England,IND,ENG,43,Barabati Stadium,,,,,0,,,,2025-02-09 13:30:00,Cuttack,,,,,,,,0,0,0,0,1,India,,,,,3,England,Asia/Kolkata,9 Feb 2025,23:59,50,0,ODI,2,Men,England Tour Of India Odi Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2nd  ODI,,,2,,,,,,,-,-,-,-,-,,18:29 GMT,2025-02-09,"{'date': '2025-02-09 08:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1739068200.0,10:00 AM
165,1580,1,One Day D/N,UpComing,2025-02-12,12 Feb 2025,India vs England,13:30,08:00 GMT,2025-02-12,1,India,3,England,IND,ENG,55,Narendra Modi Stadium,,,,,0,,,,2025-02-12 13:30:00,Ahmedabad,,,,,,,,0,0,0,0,1,India,,,,,3,England,Asia/Kolkata,12 Feb 2025,23:59,50,0,ODI,3,Men,England Tour Of India Odi Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3rd  ODI,,,3,,,,,,,-,-,-,-,-,,18:29 GMT,2025-02-12,"{'date': '2025-02-12 08:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1739327400.0,10:00 AM
206,1748,1,One Day D/N,UpComing,2025-02-20,20 Feb 2025,Bangladesh vs India,13:00,09:00 GMT,2025-02-20,11,Bangladesh,1,India,BAN,IND,51,Dubai International Cricket Stadium,,,,,0,,,,2025-02-20 13:00:00,Dubai,,,,,,,,0,0,0,0,11,Bangladesh,,,,,1,India,Asia/Kolkata,20 Feb 2025,23:59,50,0,ODI,2,Men,Icc Champions Trophy 2024-25,,,,,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2nd  ODI,,,2,,,,,,,-,-,-,-,-,,19:59 GMT,2025-02-20,"{'date': '2025-02-20 09:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1740022200.0,11:00 AM
206,1751,1,One Day D/N,UpComing,2025-02-23,23 Feb 2025,Pakistan vs India,13:00,09:00 GMT,2025-02-23,8,Pakistan,1,India,PAK,IND,51,Dubai International Cricket Stadium,,,,,0,,,,2025-02-23 13:00:00,Dubai,,,,,,,,0,0,0,0,8,Pakistan,,,,,1,India,Asia/Kolkata,23 Feb 2025,23:59,50,0,ODI,5,Men,Icc Champions Trophy 2024-25,,,,,https://scores.bcci.tv/matchcentre/teamlogos/6BD9RtDjX31729663856Pakistan.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/6BD9RtDjX31729663856Pakistan.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5th  ODI,,,5,,,,,,,-,-,-,-,-,,19:59 GMT,2025-02-23,"{'date': '2025-02-23 09:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1740281400.0,11:00 AM
206,1758,1,One Day D/N,UpComing,2025-03-02,2 Mar 2025,New Zealand vs India,13:00,09:00 GMT,2025-03-02,4,New Zealand,1,India,NZ,IND,51,Dubai International Cricket Stadium,,,,,0,,,,2025-03-02 13:00:00,Dubai,,,,,,,,0,0,0,0,4,New Zealand,,,,,1,India,Asia/Kolkata,2 Mar 2025,23:59,50,0,ODI,12,Men,Icc Champions Trophy 2024-25,,,,,https://scores.bcci.tv/matchcentre/teamlogos/S8HWjvlZ011734945219new_zealand-black.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/S8HWjvlZ011734945219new_zealand-black.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,12th  ODI,,,12,,,,,,,-,-,-,-,-,,19:59 GMT,2025-03-02,"{'date': '2025-03-02 09:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1740886200.0,11:00 AM
178,1628,6,Multi Day,UpComing,2025-06-20,20 Jun 2025,England vs India,11:00,10:00 GMT,2025-06-20,3,England,1,India,ENG,IND,27,Headingley,,,,,0,,,,2025-06-20 11:00:00,Leeds,,,,,,,,0,0,0,0,3,England,,,,,1,India,Asia/Kolkata,24 Jun 2025,23:59,200,0,Test,1,Men,India Tour Of England Test Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1st Test,,,1,0,0,0,,,,-,-,-,-,-,,22:59 GMT,2025-06-24,"{'date': '2025-06-20 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1750393800.0,12:00 PM
178,1629,6,Multi Day,UpComing,2025-07-02,2 Jul 2025,England vs India,11:00,10:00 GMT,2025-07-02,3,England,1,India,ENG,IND,25,Edgbaston,,,,,0,,,,2025-07-02 11:00:00,Birmingham,,,,,,,,0,0,0,0,3,England,,,,,1,India,Asia/Kolkata,6 Jul 2025,23:59,200,0,Test,2,Men,India Tour Of England Test Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2nd  Test,,,2,0,0,0,,,,-,-,-,-,-,,22:59 GMT,2025-07-06,"{'date': '2025-07-02 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1751430600.0,12:00 PM
178,1630,6,Multi Day,UpComing,2025-07-10,10 Jul 2025,England vs India,11:00,10:00 GMT,2025-07-10,3,England,1,India,ENG,IND,28,Lord's Cricket Ground,,,,,0,,,,2025-07-10 11:00:00,London,,,,,,,,0,0,0,0,3,England,,,,,1,India,Asia/Kolkata,14 Jul 2025,23:59,200,0,Test,3,Men,India Tour Of England Test Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3rd  Test,,,3,0,0,0,,,,-,-,-,-,-,,22:59 GMT,2025-07-14,"{'date': '2025-07-10 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1752121800.0,12:00 PM
178,1631,6,Multi Day,UpComing,2025-07-23,23 Jul 2025,England vs India,11:00,10:00 GMT,2025-07-23,3,England,1,India,ENG,IND,29,Old Trafford,,,,,0,,,,2025-07-23 11:00:00,Manchester,,,,,,,,0,0,0,0,3,England,,,,,1,India,Asia/Kolkata,27 Jul 2025,23:59,200,0,Test,4,Men,India Tour Of England Test Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,4th  Test,,,4,0,0,0,,,,-,-,-,-,-,,22:59 GMT,2025-07-27,"{'date': '2025-07-23 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1753245000.0,12:00 PM
178,1632,6,Multi Day,UpComing,2025-07-31,31 Jul 2025,England vs India,11:00,10:00 GMT,2025-07-31,3,England,1,India,ENG,IND,30,Kennington Oval,,,,,0,,,,2025-07-31 11:00:00,London,,,,,,,,0,0,0,0,3,England,,,,,1,India,Asia/Kolkata,4 Aug 2025,23:59,200,0,Test,5,Men,India Tour Of England Test Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5th  Test,,,5,0,0,0,,,,-,-,-,-,-,,22:59 GMT,2025-08-04,"{'date': '2025-07-31 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1753936200.0,12:00 PM
